app_id,due_date,paid_date,due_amount,paid_amount,monthly_income,housing_type,num_of_dependent,lama_bekerja,otr,status_pernikahan,pekerjaan,tenor,dp
5643,2018-10-02,,Rp12110000.0,Rp0.0,Rp8500000.0,milik orang tua,10 orang,1 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp800000000.0
5644,2018-09-02,,Rp12110000.0,Rp0.0,Rp8500000.0,milik orang tua,10 orang,1 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp800000000.0
5645,2018-08-02,,Rp12110000.0,Rp0.0,Rp8500000.0,milik orang tua,10 orang,1 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp800000000.0
5646,2018-05-02,2018-05-02,Rp0.0,Rp8470000.0,Rp8500000.0,milik orang tua,10 orang,1 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp291800000.0
5647,2018-06-02,2018-06-02,Rp0.0,Rp8260000.0,Rp8500000.0,milik orang tua,10 orang,1 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp304400000.0
5648,2018-07-02,2018-07-02,Rp0.0,Rp8260000.0,Rp8500000.0,milik orang tua,10 orang,1 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp304400000.0
5649,2018-04-26,2018-04-25,Rp0.0,Rp6640000.0,Rp4032000.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp140640000.0
5650,2018-05-26,2018-05-25,Rp0.0,Rp6200000.0,Rp4032000.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp151200000.0
5651,2018-07-26,2018-07-25,Rp0.0,Rp6200000.0,Rp4032000.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp151200000.0
5652,2018-06-26,2018-06-23,Rp0.0,Rp6200000.0,Rp4032000.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp151200000.0
5653,2018-08-26,2018-08-24,Rp0.0,Rp6200000.0,Rp4032000.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp151200000.0
5654,2018-09-26,2018-09-19,Rp0.0,Rp6200000.0,Rp4032000.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp151200000.0
5655,2018-04-27,2018-04-27,Rp0.0,Rp9170000.0,Rp4000000.0,milik sendiri,2 orang,0 tahun,Rp100000000.0,Belum Nikah,Wiraswasta,12,Rp0.0
5656,2018-08-04,,Rp16200000.0,Rp0.0,Rp4664277.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp500000000.0
5657,2018-06-04,,Rp16200000.0,Rp0.0,Rp4664277.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp500000000.0
5658,2018-07-04,,Rp16200000.0,Rp0.0,Rp4664277.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp500000000.0
5659,2018-05-04,2018-05-01,Rp0.0,Rp12000000.0,Rp4664277.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp68000000.0
5660,2018-04-04,2018-03-27,Rp0.0,Rp11530000.0,Rp4664277.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp84920000.0
5661,2018-08-05,,Rp12110000.0,Rp0.0,Rp8642700.0,milik orang tua,0 orang,2 tahun,Rp800000000.0,Belum Nikah,Karyawan Swasta,60,Rp800000000.0
5662,2018-07-05,,Rp12110000.0,Rp0.0,Rp8642700.0,milik orang tua,0 orang,2 tahun,Rp800000000.0,Belum Nikah,Karyawan Swasta,60,Rp800000000.0
5663,2018-06-05,,Rp12110000.0,Rp0.0,Rp8642700.0,milik orang tua,0 orang,2 tahun,Rp800000000.0,Belum Nikah,Karyawan Swasta,60,Rp800000000.0
5664,2018-04-05,,Rp11740000.0,Rp0.0,Rp8642700.0,milik orang tua,0 orang,2 tahun,Rp800000000.0,Belum Nikah,Karyawan Swasta,60,Rp800000000.0
5665,2018-09-05,,Rp12110000.0,Rp0.0,Rp8642700.0,milik orang tua,0 orang,2 tahun,Rp800000000.0,Belum Nikah,Karyawan Swasta,60,Rp800000000.0
5666,2018-05-05,,Rp12110000.0,Rp0.0,Rp8642700.0,milik orang tua,0 orang,2 tahun,Rp800000000.0,Belum Nikah,Karyawan Swasta,60,Rp800000000.0
5667,2018-04-26,2018-04-25,Rp0.0,Rp11460000.0,Rp3603451.0,milik sendiri,22 orang,0 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp0.0
5668,2018-04-09,2018-04-04,Rp0.0,Rp10900000.0,Rp7110206.0,kos,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
5669,2018-07-26,2018-07-26,Rp0.0,Rp10330000.0,Rp6000000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp128120000.0
5670,2018-08-26,2018-08-24,Rp0.0,Rp10330000.0,Rp6000000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp128120000.0
5671,2018-05-26,2018-05-26,Rp0.0,Rp10330000.0,Rp6000000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp128120000.0
5672,2018-09-26,2018-09-26,Rp0.0,Rp10330000.0,Rp6000000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp128120000.0
5673,2018-04-26,2018-04-24,Rp0.0,Rp11190000.0,Rp6000000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp97160000.0
5674,2018-06-26,2018-06-26,Rp0.0,Rp10330000.0,Rp6000000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp128120000.0
5675,2018-04-06,2018-04-06,Rp0.0,Rp10760000.0,Rp5016961.0,milik sendiri,11 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
5676,2018-04-03,2018-03-29,Rp0.0,Rp10700000.0,Rp3374704.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Belum Nikah,Karyawan Swasta,12,Rp0.0
5677,2018-09-02,2018-07-21,Rp0.0,Rp4130000.0,Rp3182578.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
5678,2018-04-02,2018-03-28,Rp0.0,Rp3860000.0,Rp3182578.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp153680000.0
5679,2018-06-02,2018-05-28,Rp0.0,Rp4130000.0,Rp3182578.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
5680,2018-05-02,2018-04-27,Rp0.0,Rp4130000.0,Rp3182578.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
5681,2018-07-02,2018-06-28,Rp0.0,Rp4130000.0,Rp3182578.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
5682,2018-08-02,2018-07-10,Rp0.0,Rp4130000.0,Rp3182578.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
5683,2018-08-04,,Rp10050000.0,Rp0.0,Rp5120000.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp500000000.0
5684,2018-09-04,,Rp10050000.0,Rp0.0,Rp5120000.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp500000000.0
5685,2018-04-04,2018-04-04,Rp0.0,Rp5800000.0,Rp5120000.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp291200000.0
5686,2018-05-04,2018-05-04,Rp0.0,Rp6200000.0,Rp5120000.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp276800000.0
5687,2018-06-04,2018-06-08,Rp0.0,Rp6200000.0,Rp5120000.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp276800000.0
5688,2018-07-04,2018-07-09,Rp0.0,Rp6750000.0,Rp5120000.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp257000000.0
5689,2018-04-04,2018-03-27,Rp0.0,Rp10660000.0,Rp4900000.0,milik sendiri,3 orang,1 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp0.0
5690,2018-04-06,2018-04-03,Rp0.0,Rp14100000.0,Rp6500000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp0.0
5691,2018-06-06,2018-05-15,Rp0.0,Rp14500000.0,Rp6500000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp0.0
5692,2018-07-06,2018-05-15,Rp0.0,Rp14500000.0,Rp6500000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp0.0
5693,2018-05-06,2018-05-05,Rp0.0,Rp14500000.0,Rp6500000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp0.0
5694,2018-04-03,2018-04-03,Rp0.0,Rp3860000.0,Rp4217158.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Karyawan Swasta,12,Rp153680000.0
5695,2018-06-03,2018-06-03,Rp0.0,Rp4130000.0,Rp4217158.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Karyawan Swasta,12,Rp150440000.0
5696,2018-07-03,2018-06-28,Rp0.0,Rp4130000.0,Rp4217158.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Karyawan Swasta,12,Rp150440000.0
5697,2018-05-03,2018-05-02,Rp0.0,Rp4130000.0,Rp4217158.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Karyawan Swasta,12,Rp150440000.0
5698,2018-08-03,2018-07-06,Rp0.0,Rp4130000.0,Rp4217158.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Karyawan Swasta,12,Rp150440000.0
5699,2018-09-03,2018-07-06,Rp0.0,Rp4130000.0,Rp4217158.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Karyawan Swasta,12,Rp150440000.0
5700,2018-06-27,2018-06-26,Rp0.0,Rp7230000.0,Rp6000000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp366200000.0
5701,2018-04-27,2018-04-27,Rp0.0,Rp7230000.0,Rp6000000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp366200000.0
5702,2018-05-27,2018-05-27,Rp0.0,Rp7230000.0,Rp6000000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp366200000.0
5703,2018-03-27,2018-03-26,Rp0.0,Rp6390000.0,Rp6000000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp416600000.0
5704,2018-08-27,2018-08-28,Rp0.0,Rp7230000.0,Rp6000000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp366200000.0
5705,2018-07-27,2018-07-25,Rp0.0,Rp7230000.0,Rp6000000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp366200000.0
5706,2018-04-27,2018-04-25,Rp0.0,Rp11460000.0,Rp4167971.0,milik sendiri,0 orang,1 tahun,Rp100000000.0,Belum Nikah,Wiraswasta,12,Rp0.0
5707,2018-04-30,,Rp19360000.0,Rp0.0,Rp5500000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp100000000.0
5708,2018-04-03,2018-03-30,Rp0.0,Rp10660000.0,Rp3950000.0,milik sendiri,1 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
5709,2018-09-03,2018-08-27,Rp0.0,Rp6200000.0,Rp5850000.0,milik sendiri,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp276800000.0
5710,2018-04-03,2018-04-04,Rp0.0,Rp5760000.0,Rp5850000.0,milik sendiri,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp292640000.0
5711,2018-05-03,2018-05-03,Rp0.0,Rp6200000.0,Rp5850000.0,milik sendiri,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp276800000.0
5712,2018-06-03,2018-06-04,Rp0.0,Rp6200000.0,Rp5850000.0,milik sendiri,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp276800000.0
5713,2018-07-03,2018-07-04,Rp0.0,Rp6200000.0,Rp5850000.0,milik sendiri,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp276800000.0
5714,2018-08-03,2018-08-04,Rp0.0,Rp6200000.0,Rp5850000.0,milik sendiri,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp276800000.0
5715,2018-07-26,2018-07-26,Rp0.0,Rp7200000.0,Rp4208000.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp140800000.0
5716,2018-05-26,2018-05-26,Rp0.0,Rp7200000.0,Rp4208000.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp140800000.0
5717,2018-04-26,2018-04-25,Rp0.0,Rp7680000.0,Rp4208000.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp123520000.0
5718,2018-06-26,2018-06-23,Rp0.0,Rp7200000.0,Rp4208000.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp140800000.0
5719,2018-08-26,2018-08-25,Rp0.0,Rp7200000.0,Rp4208000.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp140800000.0
5720,2018-04-10,2018-03-22,Rp0.0,Rp10900000.0,Rp3058700.0,milik sendiri,2 orang,0 tahun,Rp100000000.0,Belum Nikah,Wiraswasta,12,Rp0.0
5721,2018-04-06,2018-04-06,Rp0.0,Rp3890000.0,Rp3350000.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp153320000.0
5722,2018-05-06,2018-05-08,Rp0.0,Rp4130000.0,Rp3350000.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
5723,2018-06-06,2018-06-07,Rp0.0,Rp4130000.0,Rp3350000.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
5724,2018-07-06,2018-07-10,Rp0.0,Rp4130000.0,Rp3350000.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
5725,2018-08-06,2018-08-04,Rp0.0,Rp4130000.0,Rp3350000.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
5726,2018-09-06,2018-09-04,Rp0.0,Rp4130000.0,Rp3350000.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
5727,2018-05-03,2018-04-16,Rp0.0,Rp11400000.0,Rp5300000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp0.0
5728,2018-05-03,2018-04-30,Rp0.0,Rp4610000.0,Rp3499900.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp144680000.0
5729,2018-06-03,2018-05-30,Rp0.0,Rp4130000.0,Rp3499900.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
5730,2018-07-03,2018-07-04,Rp0.0,Rp4130000.0,Rp3499900.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
5731,2018-08-03,2018-07-19,Rp0.0,Rp4130000.0,Rp3499900.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
5732,2018-09-03,2018-07-19,Rp0.0,Rp4130000.0,Rp3499900.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
5733,2018-10-03,2018-07-19,Rp0.0,Rp4130000.0,Rp3499900.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
5734,2018-04-26,2018-03-27,Rp0.0,Rp7810000.0,Rp11127230.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp112560000.0
5735,2018-05-26,2018-05-25,Rp0.0,Rp7460000.0,Rp11127230.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp120960000.0
5736,2018-06-26,2018-06-25,Rp0.0,Rp7460000.0,Rp11127230.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp120960000.0
5737,2018-05-02,2018-04-30,Rp0.0,Rp11400000.0,Rp3600000.0,milik sendiri,1 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
5738,2018-04-27,2018-04-24,Rp0.0,Rp6720000.0,Rp4586792.0,milik orang tua,19 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp138720000.0
5739,2018-08-27,2018-09-17,Rp0.0,Rp6750000.0,Rp4586792.0,milik orang tua,19 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp138000000.0
5740,2018-05-27,2018-05-27,Rp0.0,Rp6200000.0,Rp4586792.0,milik orang tua,19 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp151200000.0
5741,2018-06-27,2018-07-17,Rp0.0,Rp6750000.0,Rp4586792.0,milik orang tua,19 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp138000000.0
5742,2018-07-27,2018-07-31,Rp0.0,Rp6200000.0,Rp4586792.0,milik orang tua,19 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp151200000.0
5743,2018-09-27,2018-09-22,Rp0.0,Rp6200000.0,Rp4586792.0,milik orang tua,19 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp151200000.0
5744,2018-08-27,2018-08-24,Rp0.0,Rp10330000.0,Rp18885888.0,kontrak,4 orang,1 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp104160000.0
5745,2018-05-27,2018-05-25,Rp0.0,Rp10330000.0,Rp18885888.0,kontrak,4 orang,1 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp104160000.0
5746,2018-07-27,2018-07-22,Rp0.0,Rp10330000.0,Rp18885888.0,kontrak,4 orang,1 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp104160000.0
5747,2018-06-27,2018-06-05,Rp0.0,Rp10330000.0,Rp18885888.0,kontrak,4 orang,1 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp104160000.0
5748,2018-09-27,2018-09-04,Rp0.0,Rp10330000.0,Rp18885888.0,kontrak,4 orang,1 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp104160000.0
5749,2018-04-27,2018-04-26,Rp0.0,Rp11190000.0,Rp18885888.0,kontrak,4 orang,1 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp62880000.0
5750,2018-04-26,2018-04-26,Rp0.0,Rp7750000.0,Rp3658000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp107000000.0
5751,2018-06-26,2018-05-13,Rp0.0,Rp7460000.0,Rp3658000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp110480000.0
5752,2018-05-26,2018-05-13,Rp0.0,Rp7460000.0,Rp3658000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp110480000.0
5753,2018-04-13,2018-04-15,Rp0.0,Rp10760000.0,Rp3176683.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
5754,2018-04-04,2018-04-02,Rp0.0,Rp10660000.0,Rp5260000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
5755,2018-08-03,2018-06-27,Rp0.0,Rp12000000.0,Rp16917250.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp68000000.0
5756,2018-07-03,2018-06-27,Rp0.0,Rp12000000.0,Rp16917250.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp68000000.0
5757,2018-06-03,2018-06-27,Rp0.0,Rp12600000.0,Rp16917250.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp46400000.0
5758,2018-09-03,2018-06-27,Rp0.0,Rp12000000.0,Rp16917250.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp68000000.0
5759,2018-05-03,2018-05-08,Rp0.0,Rp13060000.0,Rp16917250.0,milik orang tua,0 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp29840000.0
5760,2018-04-09,2018-04-09,Rp0.0,Rp8640000.0,Rp4536756.0,milik sendiri,5 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
5761,2018-04-26,2018-04-25,Rp0.0,Rp6640000.0,Rp3700000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp140640000.0
5762,2018-08-26,2018-08-08,Rp0.0,Rp6200000.0,Rp3700000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
5763,2018-09-26,2018-08-08,Rp0.0,Rp6200000.0,Rp3700000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
5764,2018-07-26,2018-07-25,Rp0.0,Rp6200000.0,Rp3700000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
5765,2018-06-26,2018-06-25,Rp0.0,Rp6200000.0,Rp3700000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
5766,2018-05-26,2018-05-25,Rp0.0,Rp6200000.0,Rp3700000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
5767,2018-05-03,2018-05-02,Rp0.0,Rp7650000.0,Rp6700000.0,kos,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp108200000.0
5768,2018-07-03,2018-06-30,Rp0.0,Rp7460000.0,Rp6700000.0,kos,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp110480000.0
5769,2018-06-03,2018-05-31,Rp0.0,Rp7460000.0,Rp6700000.0,kos,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp110480000.0
5770,2018-08-04,2018-08-03,Rp0.0,Rp8400000.0,Rp4700109.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp296000000.0
5771,2018-05-04,2018-05-04,Rp0.0,Rp8820000.0,Rp4700109.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp270800000.0
5772,2018-06-04,2018-06-04,Rp0.0,Rp8400000.0,Rp4700109.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp296000000.0
5773,2018-07-04,2018-07-04,Rp0.0,Rp8400000.0,Rp4700109.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp296000000.0
5774,2018-09-04,2018-08-03,Rp0.0,Rp8400000.0,Rp4700109.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp296000000.0
5775,2018-05-02,2018-04-29,Rp0.0,Rp7830000.0,Rp3146151.0,kos,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp106040000.0
5776,2018-07-02,2018-06-15,Rp0.0,Rp7460000.0,Rp3146151.0,kos,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp110480000.0
5777,2018-06-02,2018-05-31,Rp0.0,Rp7460000.0,Rp3146151.0,kos,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp110480000.0
5778,2018-04-30,2018-04-27,Rp0.0,Rp11330000.0,Rp4000000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp0.0
5779,2018-04-06,2018-04-03,Rp0.0,Rp5480000.0,Rp3307400.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp134240000.0
5780,2018-07-06,2018-06-21,Rp0.0,Rp5800000.0,Rp3307400.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp130400000.0
5781,2018-05-06,2018-05-05,Rp0.0,Rp5800000.0,Rp3307400.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp130400000.0
5782,2018-06-06,2018-06-05,Rp0.0,Rp5800000.0,Rp3307400.0,milik orang tua,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp130400000.0
5783,2018-08-07,2018-08-01,Rp0.0,Rp8700000.0,Rp6959562.0,milik orang tua,7 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp186800000.0
5784,2018-07-07,2018-07-07,Rp0.0,Rp8700000.0,Rp6959562.0,milik orang tua,7 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp186800000.0
5785,2018-06-07,2018-06-07,Rp0.0,Rp8700000.0,Rp6959562.0,milik orang tua,7 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp186800000.0
5786,2018-05-07,2018-05-07,Rp0.0,Rp9380000.0,Rp6959562.0,milik orang tua,7 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp162320000.0
5787,2018-08-02,2018-08-03,Rp0.0,Rp5160000.0,Rp3969750.0,milik orang tua,3 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp314240000.0
5788,2018-05-02,2018-05-01,Rp0.0,Rp4160000.0,Rp3969750.0,milik orang tua,3 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp350240000.0
5789,2018-06-02,2018-06-06,Rp0.0,Rp5160000.0,Rp3969750.0,milik orang tua,3 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp314240000.0
5790,2018-07-02,2018-07-01,Rp0.0,Rp5160000.0,Rp3969750.0,milik orang tua,3 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp314240000.0
5791,2018-10-02,2018-10-05,Rp0.0,Rp5160000.0,Rp3969750.0,milik orang tua,3 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp314240000.0
5792,2018-09-02,2018-09-26,Rp0.0,Rp5710000.0,Rp3969750.0,milik orang tua,3 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp294440000.0
5793,2018-05-03,2018-05-01,Rp0.0,Rp11400000.0,Rp3192308.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
